Museum.Name,Legal.Name,Museum.Type,State..Administrative.Location.,Region.Code..AAM.,Is.Museum,Tax.Year,Annual.Revenue
PORTAGE AREA HISTORICAL SOCIETY,PORTAGE AREA HISTORICAL SOCIETY,HISTORIC PRESERVATION,PA,2,False,2013,0.0
PORTSIDE ARTS CENTER,PORTSIDE ARTS CENTER,ART MUSEUM,PA,2,True,2013,149031.0
PRESERVATION OF WILLIAMSPORT FOUNDATION,THE PRESERVATION OF WILLIAMSPORT FOUNDATION INC,HISTORIC PRESERVATION,PA,2,False,2013,61273.0
PRESERVATION PENNSYLVANIA,PRESERVATION PENNSYLVANIA,HISTORIC PRESERVATION,PA,2,False,2013,785268.0
PRIMROSE SCHOOL AND MUSEUM,PRIMROSE SCHOOL AND MUSEUM INC,HISTORY MUSEUM,PA,2,True,2013,0.0
PUMPING JACK MUSEUM,PUMPING JACK MUSEUM AND HISTORICAL ASSOCIATION,GENERAL MUSEUM,PA,2,True,2013,0.0
PUMPING JACK MUSEUM AND HISTORICAL ASSOCIATION,PUMPING JACK MUSEUM AND HISTORICAL ASSOCIATION,HISTORIC PRESERVATION,PA,2,False,2013,0.0
PUNXSTWNEY WEATHER DISCOVERY CENTER,PUNXSUTAWNEY WEATHER CENTER INC,SCIENCE & TECHNOLOGY MUSEUM OR PLANETARIUM,PA,2,True,2013,71618.0
QUAINT CORNER CHILDREN S MUSEUM,QUAINT CORNER CHILDREN S MUSEUM,CHILDREN'S MUSEUM,PA,2,True,2013,33567.0
QUIET VALLEY LIVING HISTORICAL FARM,QUIET VALLEY LIVING HISTORICAL FARM,SCIENCE & TECHNOLOGY MUSEUM OR PLANETARIUM,PA,2,True,2013,389948.0
RACHEL CARSON HOMESTEAD,RACHEL CARSON HOMESTEAD ASSOCATION INC,"ARBORETUM, BOTANICAL GARDEN, OR NATURE CENTER",PA,2,False,2013,0.0
RAILROADERS HERITAGE CORPORATION,RAILROADERS HERITAGE CORPORATION,GENERAL MUSEUM,PA,2,True,2013,1265973.0
RAILWAY RESTORATION PROJECT 113,RAILWAY RESTORATION PROJECT 113,HISTORIC PRESERVATION,PA,2,False,2013,0.0
RAILWAYS TO YESTERDAY,RAILWAYS TO YESTERDAY INC,GENERAL MUSEUM,PA,2,True,2013,109380.0
RALPH L. WILSON GALLERY,LEHIGH UNIVERSITY,ART MUSEUM,PA,2,True,2013,2183977225.0
READING AREA FIREFIGHTERS MUSEUM,READING AREA FIREFIGHTERS MUSEUM,GENERAL MUSEUM,PA,2,True,2013,0.0
READING FAIRGROUNDS RACING HISTORICAL SOCIETY,READING FAIRGROUNDS RACING HISTORICAL SOCIETY,HISTORIC PRESERVATION,PA,2,False,2013,38248.0
READING PUBLIC MUSEUM & ART GALLERY,FOUNDATION FOR THE READING PUBLIC MUSEUM,ART MUSEUM,PA,2,True,2013,9646071.0
READING RAILROAD HERITAGE MUSEUM,READING CO TECHNICAL HISTORICAL SOC IETY INC,HISTORIC PRESERVATION,PA,2,False,2013,157391.0
READING-BERKS HISTORIC TRANSPORTATION ASSOCIATION,READING-BERKS HISTORIC TRANSPORTATION ASSOCIATION INC,HISTORY MUSEUM,PA,2,True,2013,0.0
RED LION AREA HISTORICAL SOCIETY,RED LION AREA HISTORICAL SOCIETY,HISTORIC PRESERVATION,PA,2,False,2013,0.0
RED LION AREA HISTORICAL SOCIETY,RED LION AREA HISTORICAL SOCIETY,HISTORIC PRESERVATION,PA,2,False,2013,0.0
RED MONASTERY PROJECT,RED MONASTERY PROJECT INC,HISTORIC PRESERVATION,PA,2,False,2013,11456.0
REKINDLE THE SPIRIT,REKINDLE THE SPIRIT,HISTORIC PRESERVATION,PA,2,False,2013,83573.0
RESOURCE AND RESEARCH CENTER FOR BEAVER COUNTY & LOCAL HISTORY,RESOURCE AND RESEARCH CENTER FOR BEAVER COUNTY & LOCAL HIST,HISTORY MUSEUM,PA,2,True,2013,0.0
REYNOLDSVILLE HISTORICAL SOCIETY,REYNOLDSVILLE HISTORICAL SOCIETY,HISTORIC PRESERVATION,PA,2,False,2013,0.0
RINCLIFF GALLERY,DREXEL UNIVERSITY,ART MUSEUM,PA,2,True,2013,5631598374.0
RIVERBEND ENVIRONMENTAL EDUCATION CENTER,RIVERBEND ENVIRONMENTAL EDUCATION CENTER INC,"ARBORETUM, BOTANICAL GARDEN, OR NATURE CENTER",PA,2,False,2013,887627.0
ROAD TO FREEDOM MUSEUM,ROAD TO FREEDOM MUSEUM INC,HISTORY MUSEUM,PA,2,True,2013,456.0
ROCK FORD FOUNDATION,ROCK FORD FOUNDATION,HISTORY MUSEUM,PA,2,True,2013,275370.0
ROCKWOOD AREA HISTORICAL AND GENEALOGICAL SOCIETY,ROCKWOOD AREA HISTORICAL AND GENEALOGICAL SOCIETY,HISTORIC PRESERVATION,PA,2,False,2013,0.0
ROCKY SPRINGS CAROUSEL ASSOCIATION,ROCKY SPRINGS CAROUSEL ASSOCIATION,HISTORIC PRESERVATION,PA,2,False,2013,0.0
ROLLS-ROYCE FOUNDATION,ROLLS-ROYCE FOUNDATION,GENERAL MUSEUM,PA,2,True,2013,190370.0
ROSE VALLEY MUSEUM AND HISTORICAL SOCIETY,ROSE VALLEY MUSEUM AND HISTORICAL SOCIETY,HISTORIC PRESERVATION,PA,2,False,2013,0.0
ROSTRAVER TOWNSHIP HISTORICAL SOCIETY,ROSTRAVER TOWNSHIP HISTORICAL SOCIETY,HISTORIC PRESERVATION,PA,2,False,2013,0.0
ROSTRAVER VETERANS MEMORIAL PARK,ROSTRAVER VETERANS MEMORIAL PARK ASSOCIATION,HISTORIC PRESERVATION,PA,2,False,2013,2.0
ROTH FARM LIVING MUSEUM OF DELAWARE VALLEY COLLEGE,DELAWARE VALLEY UNIVERSITY,GENERAL MUSEUM,PA,2,True,2013,233454150.0
ROUGH AND TUMBLE ENGINEERS HISTORICAL ASSOCIATION,ROUGH AND TUMBLE ENGINEERS HISTORICAL ASSOCIATION,HISTORIC PRESERVATION,PA,2,False,2013,238445.0
ROXBURY BANDSHELL PRESERVATION ALLIANCE,ROXBURY BANDSHELL PRESERVATION ALLIANCE,HISTORIC PRESERVATION,PA,2,False,2013,42791.0
RURAL HISTORY,RURAL HISTORY INC,HISTORIC PRESERVATION,PA,2,False,2013,0.0
SAINT VINCENT GALLERY,BENEDICTINE SOCIETY IN WESTMORELAND,ART MUSEUM,PA,2,True,2013,74111182.0
SAMEK ART GALLERY,BUCKNELL UNIVERSITY,ART MUSEUM,PA,2,True,2013,251153748.0
SAUCON VALLEY CONSERVANCY,SAUCON VALLEY CONSERVANCY INC,HISTORIC PRESERVATION,PA,2,False,2013,12036.0
SAVING HALLOWED GROUND,SAVING HALLOWED GROUND,HISTORIC PRESERVATION,PA,2,False,2013,13508.0
SAYRE HISTORICAL SOCIETY,SAYRE HISTORICAL SOCIETY INC,HISTORIC PRESERVATION,PA,2,False,2013,30337.0
SCHUYLKILL HISTORICAL FIRE SOCIETY,SCHUYLKILL HISTORICAL FIRE SOCIETY,HISTORIC PRESERVATION,PA,2,False,2013,0.0
SCHUYLKILL RIVER HERITAGE CENTER,SCHUYKILL RIVER HERITAGE CENTER ATPHOENIXVILLE,HISTORY MUSEUM,PA,2,True,2013,128486.0
SCOTT ARBORETUM,SWARTHMORE COLLEGE,"ARBORETUM, BOTANICAL GARDEN, OR NATURE CENTER",PA,2,False,2013,736258929.0
SETON HILL'S HARLAN GALLERY,SETON HILL UNIVERSITY,ART MUSEUM,PA,2,True,2013,81210390.0
SEWICKLEY VALLEY HISTORICAL SOCIETY,SEWICKLEY VALLEY HISTORICAL SOCIETY,HISTORIC PRESERVATION,PA,2,False,2013,49384.0
SHEFFIELD DEPOT PRESERVATION SOCIETY,SHEFFIELD DEPOT PRESERVATION SOCIETY,HISTORIC PRESERVATION,PA,2,False,2013,0.0
SHIPPENSBURG HISTORICAL SOCIETY,SHIPPENSBURG HISTORICAL SOCIETY,HISTORIC PRESERVATION,PA,2,False,2013,55343.0
SHOFUSO JAPANESE HOUSE AND GARDEN,FRIENDS OF THE JAPANESE HOUSE AND GARDEN,HISTORIC PRESERVATION,PA,2,False,2013,462952.0
SHOHOLA RAILROAD AND HISTORICAL SOCIETY,SHOHOLA RAILROAD AND HISTORICAL SOCIETY,HISTORIC PRESERVATION,PA,2,False,2013,0.0
SHOW JUMPING HALL OF FAME AND MUSEUM,THE SHOW JUMPING HALL OF FAME AND MUSEUM INC,GENERAL MUSEUM,PA,1,True,2013,87390.0
SHREWSBURY AREA PRESERVATION SOCIETY,SHREWSBURY AREA PRESERVATION SOCIETY,HISTORY MUSEUM,PA,2,True,2013,0.0
SIEGEL GALLERY,LEHIGH UNIVERSITY,ART MUSEUM,PA,2,True,2013,2183977225.0
SIMPLER TIMES MUSEUM,SIMPLER TIMES MUSEUM,HISTORY MUSEUM,PA,2,True,2013,0.0
SLATE BELT HERITAGE CENTER,SLATE BELT HERITAGE CENTER INC,HISTORY MUSEUM,PA,2,True,2013,0.0
SNYDER COUNTY HISTORICAL SOCIETY,SNYDER COUNTY HISTORICAL SOCIETY INC,HISTORIC PRESERVATION,PA,2,False,2013,31566.0
SOLDIERS AND SAILORS MEMORIAL HALL,SOLDIERS AND SAILORS MEMORIAL HALL AND MUSEUM TRUST INC,GENERAL MUSEUM,PA,2,True,2013,3468372.0
SOLEBURY TOWNSHIP HISTORICAL SOCIETY,SOLEBURY TOWNSHIP HISTORICAL SOCIETY,HISTORIC PRESERVATION,PA,2,False,2013,0.0
SOMERSET HISTORICAL CENTER,HISTORICAL AND GENEALOGICAL SOCIETY OF SOMERSET COUNTY,HISTORIC PRESERVATION,PA,2,False,2013,187932.0
SOUTH PARK HISTORICAL SOCIETY,SOUTH PARK HISTORICAL SOCIETY,HISTORIC PRESERVATION,PA,2,False,2013,0.0
SOUTH SIDE HISTORICAL VILLAGE ASSOCIATION,SOUTH SIDE HISTORICAL VILLAGE ASSOCIATION,HISTORIC PRESERVATION,PA,2,False,2013,0.0
SOUTHAMPTON HISTORICAL SOCIETY,SOUTHAMPTON HISTORICAL SOCIETY,HISTORIC PRESERVATION,PA,2,False,2013,0.0
SOUTHAMPTON RAILROAD STATION SOCIETY,SOUTHAMPTON RAILROAD STATION SOCIETY,HISTORIC PRESERVATION,PA,2,False,2013,0.0
SOUTHERN ALLEGHENIES MUSEUM OF ART,SAINT FRANCIS UNIVERSITY,ART MUSEUM,PA,2,True,2013,272341848.0
SOUTHERN ALLEGHENIES MUSEUM OF ART AT ALTOONA,SAINT FRANCIS UNIVERSITY,ART MUSEUM,PA,2,True,2013,272341848.0
SOUTHERN ALLEGHENIES MUSEUM OF ART AT JOHNSTOWN,SAINT FRANCIS UNIVERSITY,ART MUSEUM,PA,2,True,2013,272341848.0
SOUTHWESTERN PENNSYLVANIA COUNCIL FOR THE ARTS,SOUTHWESTERN PENNSYLVANIA COUNCIL FOR THE ARTS,ART MUSEUM,PA,2,True,2013,0.0
SPALDING MEMORIAL LIBRARY,SPALDING MEMORIAL LIBRARY BUILDING ASSOCIATION,GENERAL MUSEUM,PA,2,True,2013,176323.0
SPEAKERS HOUSE,THE SPEAKERS HOUSE,HISTORIC PRESERVATION,PA,2,False,2013,65150.0
SPRING-FORD AREA HISTORICAL SOCIETY,SPRING-FORD AREA HISTORICAL SOCIETY,HISTORIC PRESERVATION,PA,2,False,2013,27046.0
SPRINGFIELD HISTORICAL SOCIETY,SPRINGFIELD HISTORICAL SOCIETY,HISTORIC PRESERVATION,PA,2,False,2013,0.0
SPRINGS HISTORICAL SOCIETY OF THE CASSELMAN VALLEY,SPRINGS HISTORICAL SOCIETY OF THE CASSELMAN VALLEY,HISTORIC PRESERVATION,PA,2,False,2013,56777.0
SPROUL OBSERVATORY,SWARTHMORE COLLEGE,SCIENCE & TECHNOLOGY MUSEUM OR PLANETARIUM,PA,2,True,2013,736258929.0
ST CLAIR COMMUNITY & HISTORICAL SOCIETY,ST CLAIR COMMUNITY & HISTORICAL SOCIETY,HISTORIC PRESERVATION,PA,2,False,2013,0.0
STEAM INTO HISTORY,STEAM INTO HISTORY INC,NATURAL HISTORY MUSEUM,PA,2,True,2013,1778262.0
STEEL CITY RAILWAY HISTORICAL SOCIETY,STEEL CITY RAILWAY HISTORICAL SOCIETY INC,HISTORIC PRESERVATION,PA,2,False,2013,0.0
STEEL INDUSTRY HERITAGE CORPORATION,RIVERS OF STEEL HERITAGE CORPORATION,HISTORIC PRESERVATION,PA,2,False,2013,1724969.0
STEWARTSTOWN HISTORICAL SOCIETY,STEWARTSTOWN HISTORICAL SOCIETY,HISTORIC PRESERVATION,PA,2,False,2013,0.0
STONEBORO COMMUNITY AND HISTORICAL SOCIETY,STONEBORO COMMUNITY AND HISTORICAL SOCIETY INC,HISTORIC PRESERVATION,PA,2,False,2013,0.0
STRASBURG HERITAGE SOCIETY,STRASBURG HERITAGE SOCIETY,HISTORIC PRESERVATION,PA,2,False,2013,43399.0
STRASBURG RESTORATION &PRESERVATION,STRASBURG RESTORATION &PRESERVATION INC,HISTORIC PRESERVATION,PA,2,False,2013,47425.0
STROUDSBURG LITTLE BETHEL HISTORICAL ASSOCIATION,STROUDSBURG LITTLE BETHEL HISTORICAL ASSOCIATION,HISTORIC PRESERVATION,PA,2,False,2013,0.0
STUDY GALLERY,LEHIGH UNIVERSITY,ART MUSEUM,PA,2,True,2013,2183977225.0
SUCACI GALLERY,MARYWOOD UNIVERSITY,ART MUSEUM,PA,2,True,2013,422730444.0
SULLIVAN COUNTY HISTORICAL SOCIETY,SULLIVAN COUNTY HISTORICAL SOCIETY,HISTORIC PRESERVATION,PA,2,False,2013,0.0
SULLIVAN COUNTY HISTORICAL SOCIETY,SULLIVAN COUNTY HISTORICAL SOCIETY,HISTORIC PRESERVATION,PA,2,False,2013,0.0
SUN SHIP HISTORICAL SOCIETY,SUN SHIP HISTORICAL SOCIETY,HISTORIC PRESERVATION,PA,2,False,2013,0.0
SUSQUEHANNA ART MUSEUM,SUSQUEHANNA ART MUSEUM,ART MUSEUM,PA,2,True,2013,264351.0
SUSQUEHANNA COUNTY HISTORICAL SOCIETY,SUSQUEHANNA COUNTY HISTORICAL SOCIETY AND FREE LIBRARY ASSN,HISTORIC PRESERVATION,PA,2,False,2013,937940.0
SUSQUEHANNA RIVER ARCHAEOLOGICAL CENTER,SUSQUEHANNA RIVER ARCHEOLOGICAL CENTER OF NATIVE INDIAN STU,HISTORY MUSEUM,PA,2,True,2013,42653.0
SUZANNE H. ARNOLD ART GALLERY,LEBANON VALLEY COLLEGE,GENERAL MUSEUM,PA,2,True,2013,77598651.0
SWARTHMORE HISTORICAL SOCIETY,SWARTHMORE HISTORICAL SOCIETY,HISTORIC PRESERVATION,PA,2,False,2013,0.0
SWEDISH COLONIAL SOCIETY,SWEDISH COLONIAL SOCIETY,HISTORIC PRESERVATION,PA,2,False,2013,23960.0
SWIGART AUTO MUSEUM,WILLIAM E SWIGART JR AUTOMOBILE MUSEUM,HISTORY MUSEUM,PA,2,True,2013,193128.0
SWISS PIONEER PRESERVATION ASSOCIATES,SWISS PIONEER PRESERVATION ASSOCIATES INC,HISTORIC PRESERVATION,PA,2,False,2013,108674.0
TALLER PUERTORRIQUENO,TALLER PUERTORRIQUENO INC,GENERAL MUSEUM,PA,2,True,2013,730685.0
TAMAQUA HISTORICAL SOCIETY,TAMAQUA HISTORICAL SOCIETY,HISTORIC PRESERVATION,PA,2,False,2013,32508.0
TIMMY'S TOWN CENTER,TIMMYS TOWN CENTER INC,CHILDREN'S MUSEUM,PA,2,True,2013,48510.0
TIOGA COUNTY SPORTS HALL OF FAME AND MUSEUM,TIOGA COUNTY SPORTS HALL OF FAME AND MUSEUM,GENERAL MUSEUM,PA,2,True,2013,0.0
TIOGA HISTORICAL SOCIETY,TIOGA HISTORICAL SOCIETY,HISTORIC PRESERVATION,PA,2,False,2013,30598.0
TIOGA POINT MUSEUM,TIOGA POINT MUSEUM ASSN,HISTORY MUSEUM,PA,2,True,2013,138858.0
TIOGA POINT MUSEUM ASSOCIATION,TIOGA POINT MUSEUM ASSN,HISTORY MUSEUM,PA,2,True,2013,138858.0
TITUSVILLE HISTORICAL SOCIETY,TITUSVILLE HISTORICAL SOCIETY,HISTORIC PRESERVATION,PA,2,False,2013,0.0
TOUCHSTONE CENTER FOR CRAFTS,TOUCHSTONE CENTER FOR CRAFTS,GENERAL MUSEUM,PA,2,True,2013,998857.0
TRAIN COLLECTOR'S ASSOCIATION,BULGARIAN-MACEDONIAN NATIONAL EDUCATIONAL AND CULTURAL CENT,GENERAL MUSEUM,PA,2,True,2013,89528.0
TREDTFFRIN HISTORIC PRESERVATION TRUST,TREDYFFRIN HISTORIC PRESERVATION TRUST,HISTORIC PRESERVATION,PA,2,False,2013,0.0
TUSKEGEE AIRMEN MEMORIAL OF THE GREATER PITTSBURGH REGION,TUSKEGEE AIRMEN MEMORIAL OF THE GREATER PITTSBURGH REGION,HISTORIC PRESERVATION,PA,2,False,2013,230484.0
TYLER GALLERY,TEMPLE UNIVERSITY-OF THE COMMONWEALTH SYSTEM OF HIGHER EDUC,ART MUSEUM,PA,2,True,2013,4214085000.0
U.S. VETERANS LEGACY PROJECT,U.S. VETERANS LEGACY PROJECT INC,HISTORIC PRESERVATION,PA,2,False,2013,0.0
UNION CITY HISTORICAL SOCIETY,UNION CITY HISTORICAL SOCIETY,HISTORIC PRESERVATION,PA,2,False,2013,0.0
UNION COUNTY HISTORICAL SOCIETY,UNION COUNTY HISTORICAL SOCIETY,HISTORIC PRESERVATION,PA,2,False,2013,196834.0
UNION COUNTY HISTORICAL SOCIETY,UNION COUNTY HISTORICAL SOCIETY,HISTORIC PRESERVATION,PA,2,False,2013,196834.0
UNIVERSITY PENNSYLVANIA MUSEUM OF ARCHAEOLOGY AND ANTHROPOLOGY,TRUSTEES OF THE UNIVERSITY OF PENNSYLVANIA,NATURAL HISTORY MUSEUM,PA,2,True,2013,0.0
UPPER FREDERICK TOWNSHIP HISTORICAL SOCIETY,UPPER FREDERICK TOWNSHIP HISTORICAL SOCIETY,HISTORIC PRESERVATION,PA,2,False,2013,0.0
UPPER MAKEFIELD HISTORICAL SOCIETY,UPPER MAKEFIELD HISTORICAL SOCIETY,HISTORIC PRESERVATION,PA,2,False,2013,0.0
VANDERGRIFT MUSEUM & HISTORICAL SOCIETY,VICTORIAN VANDERGRIFT MUSEUM AND HISTORICAL SOCIETY,HISTORIC PRESERVATION,PA,2,False,2013,34495.0
VENANGO COUNTY HISTORICAL SOCIETY,VENANGO COUNTY HISTORICAL SOCIETY,HISTORIC PRESERVATION,PA,2,False,2013,178005.0
VENANGO MUSEUM OF ART SCIENCE AND INDUSTRY,VENANGO MUSEUM OF ART SCIENCE AND INDUSTRY,ART MUSEUM,PA,2,True,2013,79373.0
VETERANS MEMORIAL MONUMENT,VETERANS MEMORIAL MONUMENT INC,HISTORIC PRESERVATION,PA,2,False,2013,0.0
VOCAL GROUP HALL OF FAME FOUNDATION,VOCAL GROUP HALL OF FAME FOUNDATION,GENERAL MUSEUM,PA,2,True,2013,23679.0
WAGNER FREE INSTITUTE OF SCIENCE,WAGNER FREE INSTITUTE OF SCIENCE,GENERAL MUSEUM,PA,2,True,2013,735802.0
WALLENPAUPACK HISTORICAL SOCIETY,WALLENPAUPACK HISTORICAL SOCIETY INC,HISTORIC PRESERVATION,PA,2,False,2013,12530.0
WAMPUM AREA HISTORICAL SOCIETY,WAMPUM AREA HISTORICAL SOCIETY INC,HISTORIC PRESERVATION,PA,2,False,2013,0.0
WARNER MEMORIAL LIBRARY,EASTERN UNIVERSITY,GENERAL MUSEUM,PA,2,True,2013,185043194.0
WARREN COUNTY HISTORICAL SOCIETY,WARREN COUNTY HISTORICAL SOCIETY,HISTORIC PRESERVATION,PA,2,False,2013,1591839.0
WARREN COUNTY HISTORICAL SOCIETY,WARREN COUNTY HISTORICAL SOCIETY,HISTORIC PRESERVATION,PA,2,False,2013,1591839.0
WASHINGTON BORO SOCIETY FOR SUSQUEHANNA RIVER HERITAGE,WASHINGTON BORO SOCIETY FOR SUSQUEHANNA RIVER HERITAGE,HISTORIC PRESERVATION,PA,2,False,2013,0.0
WASHINGTON COUNTY HISTORICAL SOCIETY,WASHINGTON COUNTY HISTORICAL SOCIETY,HISTORIC PRESERVATION,PA,2,False,2013,1222142.0
WASHINGTON COUNTY HISTORICAL SOCIETY,WASHINGTON COUNTY HISTORICAL SOCIETY,HISTORIC PRESERVATION,PA,2,False,2013,1222142.0
WASHINGTON CROSSING 2026,WASHINGTON CROSSING 2026,HISTORIC PRESERVATION,PA,2,False,2013,0.0
WASHINGTON MEMORIAL HERITAGE,WASHINGTON MEMORIAL HERITAGE,HISTORIC PRESERVATION,PA,2,False,2013,0.0
WAYNE COUNTY HISTORICAL SOCIETY,WAYNE COUNTY HISTORICAL SOCIETY,HISTORIC PRESERVATION,PA,2,False,2013,749339.0
WEAVER HISTORICAL DENTAL MUSEUM,TEMPLE UNIVERSITY-OF THE COMMONWEALTH SYSTEM OF HIGHER EDUC,HISTORY MUSEUM,PA,2,True,2013,4214085000.0
WEISENBERG & LOWHILL TOWNSHIP HISTORICAL SOCIETY,WEISENBERG LOWHILL TOWNSHIP HISTORICAL SOCIETY INC,HISTORIC PRESERVATION,PA,2,False,2013,44933.0
WEST CHESTER RAILROAD HERITAGE ASSOCIATION,WEST CHESTER RAILROAD HERITAGE ASSO,HISTORY MUSEUM,PA,2,True,2013,0.0
WEST MANCHESTER TOWNSHIP HISTORICAL & PRESERVATION SOCIETY,WEST MANCHESTER TOWNSHIP HISTORICAL & PRESERVATION SOCIETY,HISTORIC PRESERVATION,PA,2,False,2013,0.0
WESTERN PENNSYLVANIA CONSERVANCY,WESTERN PENNSYLVANIA CONSERVANCY,"ARBORETUM, BOTANICAL GARDEN, OR NATURE CENTER",PA,2,False,2013,21484824.0
WESTERN PENNSYLVANIA MODEL RAILROAD MUSEUM,WESTERN PENNSYLVANIA MODEL RAILROAD MUSEUM,HISTORIC PRESERVATION,PA,2,False,2013,55957.0
WESTFIELD AREA HISTORICAL SOCIETY,WESTFIELD AREA HISTORICAL SOCIETY,HISTORIC PRESERVATION,PA,2,False,2013,0.0
WESTMORELAND COUNTY HISTORICAL SOCIETY,WESTMORELAND COUNTY HISTORICAL SOCIETY,HISTORIC PRESERVATION,PA,2,False,2013,406538.0
WESTMORELAND FAYETTE HISTORICAL SOCIETY,WESTMORELAND FAYETTE HISTORICAL SOCIETY,HISTORIC PRESERVATION,PA,2,False,2013,250284.0
WHARTON ESHERICK MUSEUM,WHARTON ESHERICK MUSEUM,ART MUSEUM,PA,2,True,2013,1210626.0
WHITAKER CENTER,WHITAKER CENTER FOR SCIENCE AND THE ARTS,GENERAL MUSEUM,PA,2,True,2013,13405756.0
WHITAKER CENTER FOR SCIENCE AND THE ARTS,WHITAKER CENTER FOR SCIENCE AND THE ARTS,GENERAL MUSEUM,PA,2,True,2013,13405756.0
WHITEHALL HISTORICAL PRESERVATION SOCIETY,WHITEHALL HISTORICAL PRESERVATION SOCIETY,HISTORIC PRESERVATION,PA,2,False,2013,0.0
WIDENER UNIVERSITY ART GALLERY,WIDENER UNIVERSITY,ART MUSEUM,PA,2,True,2013,808794356.0
WIDENER UNIVERSITY OBSERVATORY,WIDENER UNIVERSITY,SCIENCE & TECHNOLOGY MUSEUM OR PLANETARIUM,PA,2,True,2013,808794356.0
WILDERNESS WILDLIFE MUSEUM,WILDERNESS WILDLIFE MUSEUM,"ZOO, AQUARIUM, OR WILDLIFE CONSERVATION",PA,2,False,2013,32039.0
WILDLIFE INFORMATION CENTER,WILDLIFE INFORMATION CENTER INC,"ARBORETUM, BOTANICAL GARDEN, OR NATURE CENTER",PA,2,False,2013,585614.0
WILLIAM E SWIGART JR AUTOMOBILE MUSEUM,WILLIAM E SWIGART JR AUTOMOBILE MUSEUM,HISTORY MUSEUM,PA,2,True,2013,193128.0
WILLIAM W JAMISON II PURCHASE TRUST FOR THE WESTMORELAND MUSEUM,WILLIAM W JAMISON II PURCHASE TRUST FOR THE WESTMORELAND MU,ART MUSEUM,PA,2,True,2013,44681.0
WILLIAMS GROVE OLD TIMERS,WILLIAMS GROVE OLD TIMERS,HISTORY MUSEUM,PA,2,True,2013,212316.0
WILLIAMS GROVE STEAM ENGINE ASSOCIATION,WILLIAMS GROVE HISTORICAL STEAM ENGINE ASSOCIATION,HISTORIC PRESERVATION,PA,2,False,2013,493734.0
WILLISTOWNS OKEHOCKING NATURE CENTER,WILLISTOWNS OKEHOCKING NATURE CENTER,"ARBORETUM, BOTANICAL GARDEN, OR NATURE CENTER",PA,2,False,2013,0.0
WILLOWS COTTAGE FOWC,FRIENDS OF WILLOWS COTTAGE FOWC,HISTORIC PRESERVATION,PA,2,False,2013,225.0
WINDBER AREA MUSEUM,WINDBER AREA MUSEUM,GENERAL MUSEUM,PA,2,True,2013,0.0
WINDBER COAL HERITAGE CENTER,EUREKA COAL HERITAGE FOUNDATION INC,HISTORIC PRESERVATION,PA,2,False,2013,17226.0
WINTERS HERITAGE HOUSE MUSEUM,ELIZABETHTOWN PRESERVATION ASSOCIATES INC,HISTORIC PRESERVATION,PA,2,False,2013,94917.0
WOOD TURNING CENTER,CENTER FOR ART IN WOOD INC,GENERAL MUSEUM,PA,2,True,2013,2773641.0
WORLD OF SCOUTING MUSEUM,WORLD OF SCOUTING MUSEUM INC,GENERAL MUSEUM,PA,2,True,2013,115000.0
WYALUSING VALLEY MUSEUM,WYALUSING VALLEY MUSEUM ASSOC,GENERAL MUSEUM,PA,2,True,2013,0.0
WYCK ASSOCIATION,WYCK ASSOCIATION,HISTORY MUSEUM,PA,2,True,2013,371206.0
WYOMING COUNTY HISTORICAL SOCIETY,WYOMING COUNTY HISTORICAL SOCIETY,HISTORIC PRESERVATION,PA,2,False,2013,25075.0
WYOMING HISTORICAL AND GEOLOGICAL SOCIETY,LUZERNE COUNTY HISTORICAL SOCIETY,HISTORIC PRESERVATION,PA,2,False,2013,257657.0
YARDLEY HISTORICAL ASSOCIATION,YARDLEY HISTORICAL ASSN INC,HISTORIC PRESERVATION,PA,2,False,2013,0.0
YE OLDE SULPHUR SPA HISTORICAL SOCIETY,YE OLDE SULPHUR SPA HISTORICAL SOCIETY,HISTORIC PRESERVATION,PA,2,False,2013,0.0
YOUNGWOOD HISTORICAL & RAILROAD ASSOCIATION,YOUNGWOOD HISTORICAL & RAILROAD ASSOCIATION INC,HISTORIC PRESERVATION,PA,2,False,2013,0.0
ZANE GREY HOUSE,ZANE GREY CLUB HOUSE INC,HISTORIC PRESERVATION,PA,6,False,2013,2736.0
ZELIENOPLE HISTORICAL SOCIETY,ZELIENOPLE HISTORICAL SOCIETY,HISTORIC PRESERVATION,PA,2,False,2013,56040.0
AMERICAN DINER MUSEUM,AMERICAN DINER MUSEUM INC,GENERAL MUSEUM,RI,1,True,2013,0.0
ANNMARY BROWN MEMORIAL,BROWN UNIVERSITY OF PROVIDENCE CONTROLLERS OFFICE,GENERAL MUSEUM,RI,1,True,2013,4120941904.0
ARTISTS COOPERATIVE GALLERY OF WESTERLY,ARTISTS COOPERATIVE GALLERY OF WESTERLY INC,ART MUSEUM,RI,1,True,2013,73451.0
BEAVERTAIL LIGHTHOUSE MUSEUM,BEAVERTAIL LIGHTHOUSE MUSEUM ASSN,HISTORY MUSEUM,RI,1,True,2013,47682.0
BLACKSTONE VALLEY HISTORICAL SOCIETY,BLACKSTONE VALLEY HISTORICAL SOCIETY,HISTORIC PRESERVATION,RI,1,False,2013,97692.0
BLOCK ISLAND HISTORICAL SOCIETY,BLOCK ISLAND HISTORICAL SOCIETY,HISTORIC PRESERVATION,RI,1,False,2013,313511.0
